politica;indicador;uf;valor_uf_2019_2022;valor_uf_2023_2026;variacao_uf_pct;valor_brasil_2019_2022;valor_brasil_2023_2026;variacao_brasil_pct;anos_uf_2019_2022;anos_uf_2023_2026;formato
PRONAF;Valor total dos contratos;RO;6666705249.35;6861261125.400001;2.9183212512502887;147180246661.84;186084028861.76;26.432746976776713;2019, 2020, 2021, 2022;2023, 2024, 2025;moeda
PRONAF;Contratos;RO;99503.0;77043.0;-22.57218375325367;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
PRONAF;Operacoes;RO;99503.0;77043.0;-22.57218375325367;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
ATER;Familias com ATER recebida no ano;RO;761.0;1129.0;48.35742444152431;209809.0;92442.0;-55.93992631393314;2019, 2021, 2022;2023, 2024, 2025, 2026;inteiro
ATER;Familias com ATER iniciada no ano;RO;234.0;308.0;31.62393162393162;42900.0;36904.0;-13.976689976689983;2019, 2021, 2022;2023, 2024, 2025, 2026;inteiro
