uf;status;inicio;fim;duracao_segundos;notebook_executado;relatorio_word;mensagem
MG;ok;2026-05-05 10:14:07;2026-05-05 10:14:26;19.1;C:\Users\marce\OneDrive - Ministério da Agricultura e Pecuária\LAB_DATA_MDA\20260424_relatorio_dados\relatorio_dados_damei\notebooks\executados\202605\020_gerar_relatorio_dados_MG_20260505101407.ipynb;C:\Users\marce\OneDrive - Ministério da Agricultura e Pecuária\LAB_DATA_MDA\20260424_relatorio_dados\relatorio_dados_damei\relatorios_gerados\202605\relatorio_dados_MG_20260505101414.docx;Relatório gerado com sucesso.
