politica;indicador;uf;valor_uf_2019_2022;valor_uf_2023_2026;variacao_uf_pct;valor_brasil_2019_2022;valor_brasil_2023_2026;variacao_brasil_pct;anos_uf_2019_2022;anos_uf_2023_2026;formato
PRONAF;Valor total dos contratos;SC;20076752479.420002;25718368083.010002;28.100239863857613;147180246661.84;186084028861.76;26.432746976776713;2019, 2020, 2021, 2022;2023, 2024, 2025;moeda
PRONAF;Contratos;SC;370065.0;320018.0;-13.523840406415088;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
PRONAF;Operacoes;SC;370065.0;320018.0;-13.523840406415088;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
ATER;Familias com ATER recebida no ano;SC;12239.0;2292.0;-81.27297981861264;209809.0;92442.0;-55.93992631393314;2019, 2020, 2021, 2022;2023, 2024, 2025, 2026;inteiro
ATER;Familias com ATER iniciada no ano;SC;3568.0;1380.0;-61.322869955156946;42900.0;36904.0;-13.976689976689983;2019, 2020, 2021, 2022;2023, 2024, 2025, 2026;inteiro
