politica;indicador;uf;valor_uf_2019_2022;valor_uf_2023_2026;variacao_uf_pct;valor_brasil_2019_2022;valor_brasil_2023_2026;variacao_brasil_pct;anos_uf_2019_2022;anos_uf_2023_2026;formato
PRONAF;Valor total dos contratos;SP;2829169751.15;3285309004.91;16.12272482323085;147180246661.84;186084028861.76;26.432746976776713;2019, 2020, 2021, 2022;2023, 2024, 2025;moeda
PRONAF;Contratos;SP;53713.0;43666.0;-18.704969001917604;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
PRONAF;Operacoes;SP;53713.0;43666.0;-18.704969001917604;5690096.0;5455360.0;-4.125343403696524;2019, 2020, 2021, 2022;2023, 2024, 2025;inteiro
ATER;Familias com ATER recebida no ano;SP;1771.0;2751.0;55.33596837944663;209809.0;92442.0;-55.93992631393314;2019, 2020, 2021;2023, 2024, 2025, 2026;inteiro
ATER;Familias com ATER iniciada no ano;SP;850.0;1975.0;132.3529411764706;42900.0;36904.0;-13.976689976689983;2019, 2020, 2021;2023, 2024, 2025, 2026;inteiro
